"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29"
"5370005.03",4003.00,-1.20,4053.00,1530.00,4255.80,0.94,1540.00,55.00,1480.00,6.70,1540.00,1085.00,455.00,0.00,1540.00,3365.00,405.00,45.00,775.00,1505.00,1000.00,870.00,50.10,2.60,3395.00,3390.00,3240.00,31125.00,44.70
"5370006.00",4699.00,0.00,4699.00,2122.00,2132.50,2.20,2045.00,35.00,2010.00,6.10,2050.00,1310.00,735.00,0.00,2050.00,4135.00,500.00,65.00,1000.00,1915.00,1330.00,885.00,60.30,2.30,4030.00,4030.00,3895.00,33805.00,43.50
"5370007.00",3382.00,5.70,3201.00,1628.00,3943.10,0.86,1595.00,15.00,1580.00,5.70,1595.00,995.00,605.00,0.00,1595.00,3055.00,275.00,20.00,775.00,1390.00,885.00,775.00,52.10,2.10,2950.00,2950.00,2875.00,30144.00,45.30
"5370008.00",2533.00,-0.10,2536.00,1118.00,3156.40,0.80,1090.00,0.00,1085.00,5.80,1090.00,680.00,410.00,0.00,1090.00,1895.00,210.00,40.00,435.00,915.00,530.00,445.00,53.80,2.10,1995.00,2000.00,1935.00,33047.00,51.40
"5370009.00",3601.00,-3.30,3723.00,1451.00,4170.70,0.86,1425.00,0.00,1420.00,6.40,1425.00,890.00,535.00,0.00,1425.00,3045.00,300.00,35.00,665.00,1200.00,985.00,865.00,51.70,2.60,2960.00,2960.00,2805.00,26726.00,41.60
"5370010.00",3132.00,-0.10,3136.00,1392.00,3459.60,0.91,1345.00,40.00,1310.00,6.10,1345.00,920.00,430.00,0.00,1350.00,2635.00,275.00,35.00,645.00,1140.00,930.00,560.00,57.30,2.30,2720.00,2720.00,2600.00,32183.00,43.40
"5370011.00",2262.00,0.50,2250.00,946.00,2647.80,0.85,925.00,0.00,920.00,6.70,925.00,785.00,145.00,0.00,930.00,1940.00,290.00,70.00,495.00,995.00,495.00,450.00,55.30,2.40,1970.00,1970.00,1905.00,33317.00,44.00
"5370012.00",1524.00,0.80,1512.00,765.00,3565.70,0.43,585.00,0.00,585.00,6.00,585.00,240.00,345.00,0.00,585.00,1335.00,205.00,25.00,205.00,545.00,605.00,190.00,55.40,2.40,1350.00,1350.00,1275.00,23287.00,38.70
"5370013.00",2818.00,0.10,2816.00,1126.00,1822.20,1.55,1055.00,0.00,1055.00,7.40,1055.00,930.00,125.00,0.00,1055.00,2415.00,505.00,45.00,580.00,1315.00,675.00,425.00,59.20,2.60,2415.00,2415.00,2320.00,37683.00,44.00
"5370014.00",2707.00,-0.80,2728.00,1062.00,2293.90,1.18,1020.00,0.00,1015.00,7.70,1025.00,940.00,80.00,0.00,1025.00,2235.00,595.00,60.00,560.00,1360.00,515.00,360.00,54.60,2.60,2265.00,2265.00,2185.00,39642.00,44.50
"5370015.00",1782.00,21.10,1471.00,754.00,2879.80,0.62,755.00,0.00,755.00,6.30,755.00,555.00,195.00,0.00,750.00,1400.00,265.00,45.00,320.00,730.00,380.00,285.00,47.90,2.20,1405.00,1410.00,1370.00,36779.00,52.60
"5370016.00",506.00,-44.80,917.00,170.00,1104.10,0.46,180.00,50.00,130.00,7.50,180.00,180.00,0.00,0.00,180.00,375.00,170.00,0.00,80.00,270.00,70.00,30.00,58.70,2.80,395.00,395.00,375.00,54784.00,41.80
"5370017.00",3459.00,2.00,3392.00,1397.00,1310.70,2.64,1385.00,195.00,1185.00,7.50,1380.00,1155.00,225.00,0.00,1380.00,2850.00,1580.00,40.00,415.00,2135.00,460.00,250.00,71.20,2.60,2815.00,2815.00,2710.00,55219.00,40.80
"5370018.00",120.00,93.50,62.00,0.00,319.70,0.38,,,,,,,,,,,,,,,,,,,,,,,
"5370019.00",3932.00,1.90,3859.00,1760.00,3283.00,1.20,1725.00,35.00,1690.00,6.40,1730.00,1125.00,595.00,0.00,1725.00,3370.00,655.00,60.00,900.00,1870.00,1070.00,425.00,57.30,2.30,3325.00,3325.00,3200.00,31624.00,41.00
"5370020.00",3959.00,-1.60,4022.00,1769.00,3638.80,1.09,1715.00,25.00,1695.00,6.30,1715.00,1430.00,290.00,0.00,1720.00,3340.00,500.00,60.00,890.00,1745.00,1130.00,465.00,65.60,2.30,3405.00,3405.00,3280.00,35854.00,42.20
"5370021.00",4441.00,-3.40,4598.00,2083.00,4223.50,1.05,1990.00,60.00,1925.00,5.90,1990.00,1390.00,595.00,0.00,1990.00,3840.00,380.00,75.00,945.00,1680.00,1295.00,860.00,59.60,2.20,3780.00,3780.00,3620.00,33074.00,41.20
"5370022.00",4706.00,-0.20,4715.00,2418.00,5113.50,0.92,2370.00,65.00,2310.00,5.40,2375.00,1280.00,1095.00,0.00,2370.00,4145.00,500.00,80.00,1025.00,1980.00,1275.00,890.00,57.10,2.00,4140.00,4140.00,4005.00,31680.00,43.20
